id,team_id,season_id,category,name,value,perGameValue,rank
ac6ea06f-2f8e-4649-a167-892190caab72,28,2024,defensive,defensiveTouchdowns,1.0,,6.0
2c131b94-1933-4959-aaa8-683b5d22c027,28,2024,defensive,hurries,0.0,,1.0
a96c9d47-db74-4b4a-98f2-9edb9f294a9c,28,2024,defensive,kicksBlocked,0.0,,18.0
d23eb89d-73ff-4b3c-b007-38babb35f4ba,28,2024,defensive,longInterception,67.0,,2.0
87537e0c-b533-4abf-93ae-d1c44dccd751,28,2024,defensive,miscTouchdowns,0.0,,5.0
6dadb095-75af-4549-b017-4ca19f7beb5f,28,2024,defensive,passesBattedDown,0.0,,1.0
7b30d1eb-c422-40a3-b8d5-04794d39dc27,28,2024,defensive,passesDefended,22.0,,28.0
1cb41552-d09c-4a12-a3d3-73daae5bdba9,28,2024,defensive,twoPtReturns,0.0,,2.0
f3981442-d238-4ccb-8b9c-f7f6b2ceb39d,28,2024,defensive,sacks,19.0,,8.0
0b29e1b6-3aaa-4121-be9e-52f9d2c3fa52,28,2024,defensive,sackYards,103.0,,17.0
6d189537-ea6e-4b4d-9f99-8e9d2b2997a9,28,2024,defensive,safeties,0.0,,5.0
b9b09810-594b-4896-9e79-3c2255ce3945,28,2024,defensive,soloTackles,322.0,,5.0
7427b5d2-af0a-49f3-86a4-9e680050fb51,28,2024,defensive,stuffs,14.0,,14.0
a8615f7d-e430-421a-a0b3-369e398af961,28,2024,defensive,stuffYards,84.0,,19.0
bed74a9a-e297-4f3a-a858-83e76c3bc8b2,28,2024,defensive,tacklesForLoss,33.0,,13.0
3a68e6cc-53dc-44bd-88e6-268cdbadc502,28,2024,defensive,teamGamesPlayed,7.0,,1.0
222f881e-6d69-480d-8b61-fc443e12d472,28,2024,defensive,totalTackles,517.0,,5.0
9175ac0b-7b9c-42ad-8d1a-47de82940eaf,28,2024,defensive,yardsAllowed,0.0,,1.0
df64d903-883c-48d9-9035-fb04021f6e5f,28,2024,defensive,pointsAllowed,0.0,,1.0
47e003f4-2eb3-478e-bd47-24bfc1a8e7ce,28,2024,defensive,onePtSafetiesMade,0.0,,1.0
687d3f25-7484-48f1-abc2-abe18dd01d84,28,2024,defensive,missedFieldGoalReturnTd,0.0,,1.0
67fc12de-7a78-4bbd-9f50-5445108a52f5,28,2024,defensive,blockedPuntEzRecTd,0.0,,1.0
f6a554aa-5f2b-4a4b-aef0-a6618aae63a6,28,2024,defensiveInterceptions,interceptions,3.0,,21.0
dc92b30a-4cae-467f-a381-7e7a0190ff83,28,2024,defensiveInterceptions,interceptionTouchdowns,1.0,,2.0
49cd44e2-c4f3-45c5-9cff-348e190aabf9,28,2024,defensiveInterceptions,interceptionYards,124.0,,5.0
794d0dd0-626c-4171-ba52-7b5c72749d52,28,2024,kicking,avgKickoffReturnYards,31.333,,3.0
d29fdf57-8df9-47d5-b4c7-df16c055f5cc,28,2024,kicking,avgKickoffYards,61.085,,3.0
e7148ad1-fbab-4d0c-b596-03be1476d5c0,28,2024,kicking,extraPointAttempts,21.0,,1.0
676a89dc-9dad-4540-8d3e-7f52d95074c7,28,2024,kicking,extraPointPct,100.0,,1.0
71bfa344-4979-44d4-8744-e8473b93cb1a,28,2024,kicking,extraPointsBlocked,0.0,,1.0
1b952836-80d3-4dfd-84e3-dbb5da3c3f89,28,2024,kicking,extraPointsBlockedPct,0.0,,1.0
d13c25d7-e47f-454e-8148-cb89de52a680,28,2024,kicking,extraPointsMade,21.0,,1.0
fc2ba831-8c49-40d3-ab87-86519bd39a7b,28,2024,kicking,fairCatches,0.0,,1.0
26b766af-9ec0-4518-95b0-37d6f9c4c95e,28,2024,kicking,fairCatchPct,0.0,,1.0
0849512f-565a-4a9a-89bb-1fe98740eccf,28,2024,kicking,fieldGoalAttempts,22.0,,1.0
63058620-ff13-4a2b-bed1-ae0c3dc2e6a7,28,2024,kicking,fieldGoalAttempts1_19,0.0,,1.0
7f7a4cb4-7941-4ec3-b0c3-b921de1bb7de,28,2024,kicking,fieldGoalAttempts20_29,7.0,,1.0
939b6d6e-d4b5-4d45-9fd9-06bbfa5158cb,28,2024,kicking,fieldGoalAttempts40_49,7.0,,1.0
7d5f5271-5b47-4870-9cc4-e0074d86c816,28,2024,kicking,fieldGoalAttempts50_59,3.0,,2.0
4369d653-e48a-47aa-8c88-60a04a0e4550,28,2024,kicking,fieldGoalAttempts60_99,0.0,,3.0
579818ac-cb32-45b3-855e-4c64c6f88ea0,28,2024,kicking,fieldGoalAttempts50,3.0,,1.0
d9d88d23-1352-4b1e-8266-c359d1c510fd,28,2024,kicking,fieldGoalAttemptYards,832.0,,2.0
20f7344b-3481-4a38-b097-aaade0cae53f,28,2024,kicking,fieldGoalPct,86.364,,2.0
39ea82f0-c911-4647-9cb4-86a5b1462207,28,2024,kicking,fieldGoalsBlocked,1.0,,2.0
38ef5ac1-81e3-4636-bef0-bc0bec09d5dc,28,2024,kicking,fieldGoalsBlockedPct,4.545,,2.0
563a0e4e-07f3-4965-9eca-9bc944b34ed8,28,2024,kicking,fieldGoalsMade,19.0,,1.0
e22ffdea-86c2-4345-abb1-cf3d877330b9,28,2024,kicking,fieldGoalsMade1_19,0.0,,1.0
6a866e97-ffe7-47fc-98da-387c5662c04d,28,2024,kicking,fieldGoalsMade20_29,7.0,,1.0
1c0b5e9e-2637-4ede-b2fc-2052c352e27f,28,2024,kicking,fieldGoalsMade30_39,5.0,,1.0
0394b550-977b-4def-8a90-6f9b9d46fbe3,28,2024,kicking,fieldGoalsMade40_49,6.0,,1.0
e211429c-be00-47c3-b7dc-d38771e5e968,28,2024,kicking,fieldGoalsMade50_59,1.0,,3.0
5270629f-a14b-4cce-8cc1-c1fc3b4c7969,28,2024,kicking,fieldGoalsMade60_99,0.0,,2.0
2ca9aa95-0923-4c1b-a5ee-3b057ddf2a9a,28,2024,kicking,fieldGoalsMade50,1.0,,1.0
d8bd297c-3571-473a-a3bb-ddbadc98fdf9,28,2024,kicking,fieldGoalsMadeYards,677.0,,2.0
25a2104f-c441-4702-acc4-bdf128c9bc83,28,2024,kicking,fieldGoalsMissedYards,155.0,,1.0
2d2fe8de-cf7b-4052-ab3f-a9ae5149f562,28,2024,kicking,kickoffReturns,9.0,,4.0
53005fef-514d-4ec1-a750-247aff950fd5,28,2024,kicking,kickoffReturnTouchdowns,0.0,,1.0
e076ab5f-99e0-4a66-9aab-0dff1ec79250,28,2024,kicking,kickoffReturnYards,282.0,,2.0
e8a1f204-7d30-48b8-a1b3-1fb828c11c74,28,2024,kicking,kickoffs,47.0,,1.0
9c4fffd5-6530-4917-968c-581325e056f0,28,2024,kicking,kickoffYards,2871.0,,1.0
c6404209-d2ef-43df-a944-f70885309534,28,2024,kicking,longFieldGoalAttempt,56.0,,3.0
f27dce23-6cee-42b3-8ef1-c4cfcd26f0ee,28,2024,kicking,longFieldGoalMade,55.0,,2.0
84cdcf21-a14f-4d61-a638-a42fe218c54a,28,2024,kicking,longKickoff,67.0,,4.0
53be2519-65ba-4527-9a33-ac3306a0d65b,28,2024,kicking,teamGamesPlayed,7.0,,1.0
6f0bf09d-d0b9-4106-83ab-07f6884d7eb8,28,2024,kicking,totalKickingPoints,78.0,,1.0
89b7d0f0-6ee7-4810-835e-b6e1ac4693a5,28,2024,kicking,touchbackPct,25.532,,4.0
ea129f1c-88cd-4165-8ea1-82f11c003a2e,28,2024,kicking,touchbacks,12.0,,4.0
80ae946e-8adf-4930-9f19-50e38c0919dd,28,2024,returning,defFumbleReturns,0.0,,1.0
e52f917d-5acf-4c5a-84b1-9f3a911aaf21,28,2024,returning,defFumbleReturnYards,0.0,,1.0
a77be967-fbad-46dd-b1ab-7757f7a29b6c,28,2024,returning,fumbleRecoveries,3.0,,14.0
9c2d57dc-2698-4b02-a573-f63481f2b0da,28,2024,returning,fumbleRecoveryYards,5.0,,19.0
a5851570-5592-4421-b459-42ed6955388f,28,2024,returning,kickReturnFairCatches,0.0,,2.0
91da4e93-dc5c-4fda-a3ed-5f2ea645e968,28,2024,returning,kickReturnFairCatchPct,0.0,,10.0
15db236f-0011-4c02-b3c5-7df0e83146d6,28,2024,returning,kickReturnFumbles,0.0,,1.0
8623e9c8-c49f-40f5-a8a3-d710b8bf386c,28,2024,returning,kickReturnFumblesLost,0.0,,1.0
3cf4f190-df75-4708-a8b0-d45ae6186ef1,28,2024,returning,kickReturns,9.0,,17.0
140bbe71-b74f-4457-8344-a749e3bb9676,28,2024,returning,kickReturnTouchdowns,0.0,,4.0
7d00605b-902d-45ed-ab9d-27b65fe3dce8,28,2024,returning,kickReturnYards,282.0,,13.0
d6ea868d-00a3-4fd6-8d2f-ee9c6e5a465c,28,2024,returning,longKickReturn,62.0,,6.0
c6e885f4-0647-46ca-98a3-f5148f4c5407,28,2024,returning,longPuntReturn,24.0,,15.0
d9b5bed6-8546-46f2-a68c-f27c53072109,28,2024,returning,miscFumbleReturns,0.0,,1.0
b028e19e-e8cf-4e3c-9695-4ff5f28fc28f,28,2024,returning,miscFumbleReturnYards,0.0,,1.0
72af5f88-40ad-41ee-a152-e168e222535f,28,2024,returning,oppFumbleRecoveries,1.0,,30.0
ebd5bc5e-2bb9-47a0-92eb-6c5a0d254c11,28,2024,returning,oppFumbleRecoveryYards,2.0,,22.0
9f975588-6f83-46af-b674-3c00dea2f96d,28,2024,returning,oppSpecialTeamFumbleReturns,0.0,,1.0
9451b9f6-dd13-42a6-bdf8-048c4df43b7f,28,2024,returning,oppSpecialTeamFumbleReturnYards,0.0,,1.0
7ea0f70e-84b2-4878-a6e2-97d729a94fb3,28,2024,returning,puntReturnFairCatches,7.0,,12.0
17d22a67-3c66-4af0-a198-6021e218ffbf,28,2024,returning,puntReturnFairCatchPct,53.846157,,30.0
69b45992-3cf2-4108-be66-f94f5e3619a7,28,2024,returning,puntReturnFumbles,0.0,,1.0
e017e9eb-2380-49f6-b39f-21fec72d3aa5,28,2024,returning,puntReturnFumblesLost,0.0,,1.0
c8d15eba-ae77-45c4-857c-1e55076eeb67,28,2024,returning,puntReturns,6.0,,27.0
bc401e10-ffbe-4f5a-bfbd-eb3569c9e0a4,28,2024,returning,puntReturnsStartedInsideThe10,0.0,,1.0
1fefd02d-1c8e-4a6d-ac56-cb9e07716f63,28,2024,returning,puntReturnsStartedInsideThe20,0.0,,1.0
651b8d8c-4d13-4b2b-8f6d-1e2e5ee34d83,28,2024,returning,puntReturnTouchdowns,0.0,,4.0
5102e2a6-4228-4b0c-a06a-d63c0b6ac13c,28,2024,returning,puntReturnYards,98.0,,17.0
c77a96bc-6ab2-4385-a39c-989644aa56be,28,2024,returning,specialTeamFumbleReturns,0.0,,1.0
a2dc1a65-d7c9-4cdd-b88b-ca5b7c21a7ac,28,2024,returning,specialTeamFumbleReturnYards,0.0,,1.0
91aaffa0-4991-44b2-8a00-d3c6b314f02d,28,2024,returning,teamGamesPlayed,7.0,,1.0
5b2b1c12-c60f-4e31-baf3-1c089c5d09ad,28,2024,returning,yardsPerKickReturn,31.333334,,
1a88393a-753b-4e79-86b9-437ddb060dd3,28,2024,returning,yardsPerPuntReturn,16.333334,,
4f33486b-430c-4a13-ae8c-36162af593bd,28,2024,returning,yardsPerReturn,25.333334,,
d9052df3-348d-4fc6-a08b-0a61659ef2e2,28,2024,punting,avgPuntReturnYards,8.167,,20.0
fd2b79bf-5112-46d2-b0d8-adec4883eee9,28,2024,punting,fairCatches,1.0,,32.0
67fc2e96-2621-417d-9d6d-29861c4b1e01,28,2024,punting,grossAvgPuntYards,45.75,,28.0
3cb5ab64-971c-44a9-b311-e468226a7648,28,2024,punting,longPunt,54.0,,32.0
f60eab0f-40e9-4cd5-b4b2-0695fae6ba15,28,2024,punting,netAvgPuntYards,41.667,,26.0
4125c742-a32d-4d5b-b720-b18d46e6d6c0,28,2024,punting,puntReturns,6.0,,30.0
a7b05e59-5302-4e32-b9a8-2d532feefb8c,28,2024,punting,puntReturnYards,49.0,,28.0
a684a303-6033-4860-a895-b02d7e899755,28,2024,punting,punts,12.0,,32.0
98472be8-8bef-4ca7-a142-a84c5d60e885,28,2024,punting,puntsBlocked,0.0,,7.0
bc951be3-ae66-452c-a8ed-94b399d20a46,28,2024,punting,puntsBlockedPct,0.0,,7.0
e26a7328-ccfc-4392-8541-7dc62cd96cb1,28,2024,punting,puntsInside10,3.0,,14.0
8f4dd3a0-8280-41db-a4a0-4b6cb7d68e3c,28,2024,punting,puntsInside10Pct,25.0,,2.0
98412851-7927-46d5-a613-e8c664172bae,28,2024,punting,puntsInside20,4.0,,29.0
e588b828-110d-4bec-ba48-4e6281fe45fb,28,2024,punting,puntsInside20Pct,33.333,,23.0
1f5d8e44-96e8-478f-b5bd-65018c32585c,28,2024,punting,puntYards,549.0,,32.0
14401994-8d1d-49d0-9ad6-deaf0ac20b80,28,2024,punting,teamGamesPlayed,7.0,,1.0
f310eb31-a58b-48f2-b879-b149d86f7046,28,2024,punting,touchbackPct,8.333,,14.0
a60a77a1-cdae-4a4e-8fd6-40e8e0490257,28,2024,punting,touchbacks,1.0,,22.0
8ca56c02-31c5-4ba4-a112-03519c774185,28,2024,scoring,defensivePoints,0.0,,6.0
db5c5c1e-6fcd-4f53-86f8-5c42c48b08bd,28,2024,scoring,fieldGoals,19.0,,1.0
1da5fd3d-ddba-4c18-a1ed-e1eb1a60d5ae,28,2024,scoring,kickExtraPoints,21.0,,2.0
ba11c88c-de2c-4bea-a993-4a7768c2f661,28,2024,scoring,miscPoints,0.0,,1.0
2aa54bf8-de6e-4923-b4e6-83e28ed6bd77,28,2024,scoring,passingTouchdowns,8.0,,16.0
3986e287-8093-431f-a073-73d78d8e7d67,28,2024,scoring,receivingTouchdowns,8.0,,16.0
ad745b69-0557-4562-96cb-91e22c2b408a,28,2024,scoring,returnTouchdowns,1.0,,9.0
8c20d86a-97e0-44f5-8fd0-437643ac426d,28,2024,scoring,rushingTouchdowns,14.0,,1.0
b1c6474f-36da-4e84-8439-48ace6aa3c36,28,2024,scoring,totalPoints,218.0,,1.0
5ad5ab8d-9c42-4687-8e7c-bd1fa2bd7323,28,2024,scoring,totalPointsPerGame,31.143,,1.0
3575584e-af82-482a-95ef-d21140c6ae26,28,2024,scoring,totalTouchdowns,23.0,,2.0
0b02412d-4492-4d5b-acdb-fbd76b0d8c2b,28,2024,scoring,totalTwoPointConvs,1.0,,5.0
f2f9baa8-08ca-497d-8ebc-454d58c30b16,28,2024,scoring,twoPointPassConvs,1.0,,2.0
308cb5bc-0e53-487a-8430-95f014c9c0f8,28,2024,scoring,twoPointRecConvs,1.0,,2.0
93e77bea-fcc7-442a-9ed5-af63f1a05245,28,2024,scoring,twoPointRushConvs,0.0,,6.0
3f57a036-c0f5-4e9d-aea2-60e68840e0a0,28,2024,scoring,onePtSafetiesMade,0.0,,1.0
05148c89-77a3-4adc-99b4-1401a4731d8b,28,2024,miscellaneous,firstDowns,158.0,,1.0
c3b93b49-7ff4-4de0-bbba-ee21b86a49e4,28,2024,miscellaneous,firstDownsPassing,81.0,,8.0
6b3d9784-f817-4d5b-a7a2-f58b3bdeefb0,28,2024,miscellaneous,firstDownsPenalty,14.0,,5.0
cecc2880-030c-4b7a-b840-9f84e51c8b9d,28,2024,miscellaneous,firstDownsPerGame,22.571,,3.0
6748cf38-94d1-4405-b2c3-5c8e95e5aefc,28,2024,miscellaneous,firstDownsRushing,63.0,,2.0
a447cb1f-44a2-4536-85d7-f88afed5679f,28,2024,miscellaneous,fourthDownAttempts,9.0,,16.0
78e441f6-a95e-48ca-82a5-71508a82dfbd,28,2024,miscellaneous,fourthDownConvPct,100.0,,1.0
429126ae-b235-412f-9add-e45905c16efa,28,2024,miscellaneous,fourthDownConvs,9.0,,3.0
0fdb4a09-eacf-497b-8e64-889502b4fdf6,28,2024,miscellaneous,fumblesLost,1.0,,30.0
6dbb3028-a525-431a-944a-26ac95670884,28,2024,miscellaneous,possessionTimeSeconds,13234.0,,5.0
e97386a6-fa31-4014-bcc7-f9994c30391e,28,2024,miscellaneous,redzoneEfficiencyPct,72.32,,9.0
c16063ee-dbfc-43a3-8df8-7dc6849b6fc8,28,2024,miscellaneous,redzoneFieldGoalPct,37.5,,3.0
74074419-5683-402e-9ed9-41993f2a9ef0,28,2024,miscellaneous,redzoneScoringPct,93.75,,2.0
1919602f-fa24-4dcc-a733-fdecb97f2bfd,28,2024,miscellaneous,redzoneTouchdownPct,56.25,,13.0
6381aee6-d392-434f-b1a5-efc38f00abf0,28,2024,miscellaneous,thirdDownAttempts,82.0,,14.0
e0955ed4-60ad-4cae-90a8-739f0ba2f670,28,2024,miscellaneous,thirdDownConvPct,48.78,,2.0
ab5d6134-2001-419e-951a-f35f8a836eff,28,2024,miscellaneous,thirdDownConvs,40.0,,1.0
814b0431-e87e-4211-bcfc-60d3f2b73345,28,2024,miscellaneous,totalGiveaways,3.0,,30.0
c57e576b-8262-421e-90ba-47c942470c89,28,2024,miscellaneous,totalPenalties,44.0,,15.0
67f1a670-b50e-41ed-b793-384756576313,28,2024,miscellaneous,totalPenaltyYards,329.0,,19.0
de580a27-87be-4171-ae8c-cb64ba86be4f,28,2024,miscellaneous,totalTakeaways,6.0,,21.0
02964d57-d7c0-4b7b-8575-96de0131ec1d,28,2024,miscellaneous,totalDrives,0.0,,1.0
5bf6db89-a66e-4ffd-a866-f0e06798de60,28,2024,miscellaneous,turnOverDifferential,3.0,,8.0
1fbef43d-a789-499c-965c-530fbbaa792e,1,2024,general,fumbles,8.0,,9.0
5959cdf1-c801-4701-8e92-d438dbaa6cde,1,2024,general,fumblesLost,3.0,,16.0
401ee255-03e9-495c-b1b1-faeedb7a7efa,1,2024,general,fumblesForced,4.0,,32.0
9f03df53-aea5-4e7c-be6f-dc0a0310a6ff,1,2024,general,fumblesRecovered,2.0,,23.0
f54f807b-f16c-4ac1-a0b5-1050b7d92568,1,2024,general,fumblesTouchdowns,1.0,,2.0
68b8030c-fc50-477b-9389-8dca4484bc28,1,2024,general,gamesPlayed,7.0,,1.0
2eb1bc29-ed8b-4512-a96d-b1fc742320f0,1,2024,general,offensiveTwoPtReturns,0.0,,1.0
56dedb06-7f84-48ff-914f-61567ab81b4f,1,2024,general,offensiveFumblesTouchdowns,0.0,,3.0
3a7ff5ea-6d54-4d16-a29b-1f8cdb21f3f2,1,2024,general,defensiveFumblesTouchdowns,1.0,,2.0
6ce3fabb-2821-4a09-9381-925a5d09a929,1,2024,passing,avgGain,614.929,,7.0
903b9a22-c173-48cb-ad25-e1e70d000b93,1,2024,passing,completionPct,66.803,,10.0
a054b114-a5ea-4d68-8b87-0130a4bfccb3,1,2024,passing,completions,163.0,,4.0
c07f5842-1a7b-4d7b-8c82-0ec71074e317,1,2024,passing,ESPNQBRating,2334.0,,6.0
4fba1119-707f-41b4-a6f0-53ca4ee43802,1,2024,passing,interceptionPct,2.869,,23.0
67224ecf-91eb-4933-a97a-b149d35e6755,1,2024,passing,interceptions,7.0,,23.0
49143200-2aca-411a-87ef-98fefd4f7d67,1,2024,passing,longPassing,52.0,,24.0
65f61b2b-6143-41ee-8755-95a209679613,1,2024,passing,miscYards,0.0,,1.0
1f959089-f7b9-4147-99b0-5113333abd1d,1,2024,passing,netPassingYards,1758.0,,3.0
8e06a492-3627-4d25-975d-c0742943fdb7,1,2024,passing,netPassingYardsPerGame,251.14285,,5.0
61bc86b8-d450-4cc2-9d67-58fdd8a043d1,1,2024,passing,netTotalYards,2595.0,,5.0
9b03b0bc-5c73-4e55-9f8f-395edeec792b,1,2024,passing,netYardsPerGame,370.7143,,6.0
6e73178b-9bb1-4659-9b36-61bb10a819e7,1,2024,passing,passingAttempts,244.0,,6.0
53dc7fdc-7a7d-4cb0-a120-8542a0811d51,1,2024,passing,passingBigPlays,20.0,,11.0
e5383057-19a0-4aad-91a7-98b674a6627c,1,2024,passing,passingFirstDowns,87.0,,3.0
2ee133cc-bcd7-4eaa-bc21-416f68dba06a,1,2024,passing,passingFumbles,5.0,,4.0
b731902b-0637-4cf7-a2a6-b72c5dcecd92,1,2024,passing,passingFumblesLost,2.0,,9.0
e95092c9-0a08-4af7-b7ad-4c0533380a91,1,2024,passing,passingTouchdownPct,4.098,,17.0
0c55b99e-45e9-40df-8dd5-4a2b8a107b1f,1,2024,passing,passingTouchdowns,10.0,,8.0
f15905b8-57a3-4a74-9163-b9b7fd1e807f,1,2024,passing,passingYards,1844.0,,2.0
9c9d152c-f869-4a60-9928-cd688eb0e35a,1,2024,passing,passingYardsAfterCatch,894.0,,6.0
e32648c6-8cea-404a-9090-7ef344d4ec7d,1,2024,passing,passingYardsAtCatch,950.0,,3.0
2d26323d-78e7-497d-af94-ac101e65515d,1,2024,passing,passingYardsPerGame,263.429,,4.0
994d3815-67c1-465d-bb85-97ce7e043e83,1,2024,passing,QBRating,90.946,,16.0
9028c501-17c1-4a4e-9b96-afff1527c752,1,2024,passing,sacks,13.0,,24.0
8b5e3773-be55-4780-a12e-9695b4019d5a,1,2024,passing,sackYardsLost,86.0,,13.0
74fab5ff-5ee2-4b10-8048-1c0a48bf0de5,1,2024,passing,netPassingAttempts,257.0,,30.0
2ca9cb43-1729-40f5-aab3-9400e1f107be,1,2024,passing,teamGamesPlayed,7.0,,1.0
ed4cbd7b-aabd-4198-a8b0-f89f0badec3a,1,2024,passing,totalOffensivePlays,435.0,,46.0
cc4a1ad0-b3a7-4b92-8cdb-e4d332dab718,1,2024,passing,totalPoints,163.0,,13.0
714718d0-1647-47dc-b83a-b7ff1ed399ee,1,2024,passing,totalPointsPerGame,23.286,,15.0
849cab89-b325-4dec-b381-375717ba5c62,1,2024,passing,totalTouchdowns,17.0,,14.0
fbacf2f4-d3fa-406c-a48d-d51a931cee83,1,2024,passing,totalYards,2681.0,,6.0
4971d58a-a8e3-45d7-a3fe-615d3a336b72,1,2024,passing,totalYardsFromScrimmage,2681.0,,1.0
d10425de-58a2-453e-a437-c340730a892b,1,2024,passing,twoPointPassConvs,2.0,,1.0
4961cfbb-a68d-466d-b415-c208d3317763,1,2024,passing,twoPtPass,0.0,,8.0
e5810e6e-16c8-45ad-a628-88330fbde8b1,1,2024,passing,twoPtPassAttempts,1.0,,11.0
ed71a614-c89d-4183-98f6-6024664ab7d1,1,2024,passing,yardsFromScrimmagePerGame,383.0,,9.0
cd96c389-3c69-4125-a631-84dfec174575,1,2024,passing,yardsPerCompletion,11.313,,9.0
d29cc20a-5d31-4f66-9db5-cd13c64c14a5,1,2024,passing,yardsPerGame,383.0,,9.0
3d813c4f-a14a-4521-8628-1010bc3d0caa,1,2024,passing,yardsPerPassAttempt,7.557,,11.0
ec40f8f7-d939-44f5-bbc7-2b215465b129,1,2024,passing,netYardsPerPassAttempt,6.840466926070039,,
7e4b058b-3f2d-4e48-8059-bd3ee4ff38e6,1,2024,passing,quarterbackRating,90.946,,16.0
0511709b-7735-43ff-93dd-4d35ad1d1622,1,2024,rushing,avgGain,614.929,,7.0
aa874466-bc7c-45a2-ade8-f8d3a7fcf301,1,2024,rushing,ESPNRBRating,967.0,,16.0
e4d55186-486a-42e4-989c-5432e547435d,1,2024,rushing,longRushing,28.0,,29.0
1b7718ca-0938-443f-98fb-5004a737f8b0,1,2024,rushing,miscYards,0.0,,1.0
a643c837-1161-4f1a-8c83-d00a948329c2,1,2024,rushing,netTotalYards,2595.0,,5.0
24856119-98d2-460b-aa30-c56b6620461c,1,2024,rushing,netYardsPerGame,370.7143,,6.0
2e931378-dcef-43f2-b293-1f113bd6bcc9,1,2024,rushing,rushingAttempts,178.0,,16.0
2370ec81-baeb-46c4-887b-9492af9f121e,1,2024,rushing,rushingBigPlays,5.0,,12.0
c94da3e7-3025-4810-8c8c-645596fdf414,1,2024,rushing,rushingFirstDowns,46.0,,16.0
b955b4af-5b9d-4024-9aa0-630c9d1f4a74,1,2024,rushing,rushingFumbles,5.0,,12.0
722e7a9e-7b93-4e0b-9dd3-e2502bdeed36,1,2024,rushing,rushingFumblesLost,0.0,,19.0
2199d434-2517-417c-8c16-665bb4852c94,1,2024,rushing,rushingTouchdowns,5.0,,19.0
50e0a23f-3832-4090-b1c3-ca067f3833af,1,2024,rushing,rushingYards,837.0,,13.0
1afa2171-6397-4738-8d3c-58d067493477,1,2024,rushing,rushingYardsPerGame,119.571,,17.0
82315cc1-1cfa-4f6c-a992-f062cafe3973,1,2024,rushing,stuffs,19.0,,18.0
eba0c485-e980-465e-9fa0-73994a7aeabb,1,2024,rushing,stuffYardsLost,-28.0,,5.0
434a09b7-aad0-4e1e-bbb0-e0ed2c758ed9,1,2024,rushing,teamGamesPlayed,7.0,,1.0
c62c2e20-4db3-4519-943f-ca4f6a1e8d1b,1,2024,rushing,totalOffensivePlays,435.0,,46.0
bc041b57-3898-476d-ad97-7bee729c0f7c,1,2024,rushing,totalPoints,163.0,,13.0
733dfde9-9b3b-4fa3-bc63-053127a8fbe5,1,2024,rushing,totalPointsPerGame,23.286,,15.0
7a451480-9910-4c4e-b762-73cfd58aec1c,1,2024,rushing,totalTouchdowns,17.0,,14.0
4d6f21aa-7edd-4d58-a0d8-efabd0ce3ce9,1,2024,rushing,totalYards,2681.0,,6.0
f8107bc8-18fa-4935-a1c4-af7a9c3c2a51,1,2024,rushing,totalYardsFromScrimmage,2681.0,,1.0
5964c5c6-86ee-49af-82f9-5106eace2223,1,2024,rushing,twoPointRushConvs,0.0,,1.0
b853d4d2-bd83-4576-98a9-f0e14e3d7af6,1,2024,rushing,twoPtRush,1.0,,3.0
543a7ee9-ea42-44fe-9661-f2a90a257104,1,2024,rushing,twoPtRushAttempts,1.0,,4.0
7daa2e09-4c23-46b5-893f-68887ac966cb,1,2024,rushing,yardsFromScrimmagePerGame,383.0,,9.0
06a03053-e020-4061-9509-6bbbbd9178b5,1,2024,rushing,yardsPerGame,383.0,,9.0
f6d7230b-5f50-408b-a716-cbac40353652,1,2024,rushing,yardsPerRushAttempt,4.702,,11.0
9759a0dc-f4be-4ac4-9788-3bf5e8839846,1,2024,receiving,avgGain,614.929,,7.0
a04c45d0-deec-44fa-833e-ddad1a55d168,1,2024,receiving,ESPNWRRating,3009.0,,3.0
5da5849a-f433-4410-832b-027d0be82c51,1,2024,receiving,longReception,52.0,,24.0
227ef5ec-a79f-45c8-ac47-e81f5696254f,1,2024,receiving,miscYards,0.0,,1.0
80c171f9-a76a-48a0-955d-d9f23ac18c14,1,2024,receiving,netTotalYards,2595.0,,5.0
2864f78b-3695-4547-9226-c52b2ec2c137,1,2024,receiving,netYardsPerGame,370.7143,,6.0
b3babb10-2631-4911-81b5-060c4060a1a4,1,2024,receiving,receivingBigPlays,20.0,,11.0
b0c4fd7e-9833-4de5-9540-a3b89d7b7a59,1,2024,receiving,receivingFirstDowns,87.0,,3.0
91fc9919-8a9d-4abc-ae84-282592361e87,1,2024,receiving,receivingFumbles,5.0,,4.0
19855cdf-b71e-432f-8e76-c4940f97c742,1,2024,receiving,receivingFumblesLost,2.0,,9.0
6ffcf9b7-071d-4d05-a8d2-39c1b24c784f,1,2024,receiving,receivingTargets,232.0,,5.0
49ea4210-b885-4fbc-9b4d-ccde755e2010,1,2024,receiving,receivingTouchdowns,10.0,,8.0
69937edb-3176-4b0f-97ff-3686851b4065,1,2024,receiving,receivingYards,1844.0,,2.0
dc7421c6-41c0-4ba0-86de-07a918e1924f,1,2024,receiving,receivingYardsAfterCatch,894.0,,6.0
131ee677-fc11-48ff-8c9c-300f8cdea6d4,1,2024,receiving,receivingYardsAtCatch,950.0,,3.0
e8789142-f682-46ae-afa6-444fbc3fe9a2,1,2024,receiving,receivingYardsPerGame,263.429,,4.0
e4481283-239d-4fca-bff1-13a0823e458c,1,2024,receiving,receptions,163.0,,4.0
